benefit_id,benefit_number1,benefit_number2,benefit_type,brand_id,card_code,category_id
2338,1,0,PCB,55,3996,5
2339,1.4,0,PGP,55,3999,5
2340,7,0,PGP,55,4000,5
2341,1000,0,WBD,55,4001,5
2342,10,0,PCB,55,4009,5
2343,10,0,PCB,55,4010,5
2344,0.4,0,PGP,55,4012,5
2345,1.5,0,PBD,55,4056,5
2346,5,0,PBD,55,4059,5
2347,7,0,PBD,55,4063,5
2348,2.5,0,PGP,55,4065,5
2349,10,0,PBD,55,4071,5
2350,1,0,PGP,55,4073,5
2351,1,0,PGP,55,4074,5
2352,1,0,PGP,55,4076,5
2353,7,0,PGP,55,4095,5
2354,10,0,PND,55,4137,5
2355,5,0,PND,55,4142,5
2356,5,0,PBD,55,4146,5
2357,5,0,PBD,55,4147,5
2358,5,0,PBD,55,4148,5
2359,5,0,PBD,55,4149,5
2360,10,0,PCB,55,4174,5
2361,3,0,PGP,55,4188,5
2362,5,0,PBD,55,4189,5
2363,1,0,PGP,55,4196,5
2364,5,0,PND,55,6012,5
2365,5,0,PND,55,6014,5
2366,0.5,0,PGP,63,1239,6
2367,1,0,PGP,63,1279,6
2368,20000,0,WBD,63,1279,6
2369,1,0,PGP,63,2653,6
2370,1000,2,FGP,63,2804,6
2371,1.5,0,PGP,63,3381,6
2372,1,0,PGP,63,3616,6
2373,5000,0,NGP,63,3671,6
2374,5,0,PBD,63,3717,6
2375,1.5,0,PGP,63,3848,6
2376,20000,200,FGP,63,3863,6
2377,5,0,PBD,63,3927,6
2378,1000,2,FGP,63,4057,6
2379,7,0,PND,63,4060,6
2380,0.5,0,PGP,63,4073,6
2381,0.5,0,PGP,63,4074,6
2382,5,0,PGP,63,4075,6
2383,0.5,0,PGP,63,4076,6
2384,5,0,PND,63,4084,6
2385,0.5,0,PGP,63,4196,6
2386,0.5,0,PCB,63,4197,6
2387,1,0,PGP,66,2653,6
2388,1.5,0,PGP,66,3381,6
2389,1,0,PGP,66,3616,6
2390,5,0,PBD,66,3717,6
2391,20000,200,FGP,66,3863,6
2392,5,0,PBD,66,3927,6
2393,1000,2,FGP,66,4057,6
2394,0.5,0,PGP,66,4073,6
2395,0.5,0,PGP,66,4074,6
2396,5,0,PGP,66,4075,6
2397,0.5,0,PGP,66,4076,6
2398,5,0,PND,66,4084,6
2399,0.5,0,PGP,66,4196,6
2400,0.5,0,PCB,66,4197,6
2401,1000,1,FGP,62,20,6
2402,3,0,PID,62,20,6
2403,0.5,0,PGP,62,1239,6
2404,1,0,PGP,62,1279,6
2405,20000,0,WBD,62,1279,6
2406,5,0,PND,62,1897,6
2407,1,0,PGP,62,2653,6
2408,1000,2,FGP,62,2804,6
2409,1.5,0,PGP,62,3381,6
2410,5,0,PBD,62,3500,6
2411,1,0,PGP,62,3616,6
2412,5000,0,NGP,62,3671,6
2413,5,0,PBD,62,3717,6
2414,1.5,0,PGP,62,3848,6
2415,20000,200,FGP,62,3863,6
2416,5,0,PBD,62,3927,6
2417,5,0,PBD,62,3958,6
2418,5,0,PND,62,3962,6
2419,1000,2,FGP,62,4057,6
2420,7,0,PND,62,4060,6
2421,0.5,0,PGP,62,4073,6
2422,0.5,0,PGP,62,4074,6
2423,5,0,PGP,62,4075,6
2424,0.5,0,PGP,62,4076,6
2425,5,0,PND,62,4084,6
2426,0.5,0,PGP,62,4196,6
2427,0.5,0,PCB,62,4197,6
2428,5,0,PCB,61,375,6
2429,7,0,PCB,61,379,6
2430,0.5,0,PGP,61,1239,6
2431,1,0,PGP,61,1279,6
2432,20000,0,WBD,61,1279,6
2433,1,0,PGP,61,1572,6
2434,1,0,PGP,61,1573,6
2435,5,0,PND,61,1897,6
2436,1500,2,FGP,61,1970,6
2437,2,0,PGP,61,2583,6
2438,1,0,PGP,61,2653,6
2439,1000,2,FGP,61,2804,6
2440,1,0,PGP,61,2992,6
2441,1.5,0,PGP,61,3381,6
2442,5,0,PBD,61,3500,6
2443,1,0,PGP,61,3616,6
2444,0.5,0,PGP,61,3654,6
2445,2.4,0,PGP,61,3659,6
2446,10,0,PBD,61,3666,6
2447,5000,0,NGP,61,3671,6
2448,0.5,0,PGP,61,3711,6
2449,5,0,PBD,61,3717,6
2450,1,0,PGP,61,3843,6
2451,1.5,0,PGP,61,3848,6
2452,1.2,0,PGP,61,3851,6
2453,20000,200,FGP,61,3863,6
2454,5,0,PBD,61,3874,6
2455,1,0,PGP,61,3925,6
2456,5,0,PBD,61,3927,6
2457,2.4,0,PGP,61,3945,6
2458,1,0,PGP,61,3957,6
2459,5,0,PBD,61,3958,6
2460,5,0,PND,61,3962,6
2461,10,0,PCB,61,4009,6
2462,10,0,PCB,61,4010,6
2463,1,0,PGP,61,4013,6
2464,1000,2,FGP,61,4057,6
2465,7,0,PND,61,4060,6
2466,0.5,0,PGP,61,4073,6
2467,0.5,0,PGP,61,4074,6
2468,5,0,PGP,61,4075,6
2469,0.5,0,PGP,61,4076,6
2470,5,0,PND,61,4084,6
2471,2,0,PGP,61,4111,6
2472,5,0,PGP,61,4115,6
2473,1500,2,FGP,61,4119,6
2474,5,0,PND,61,4144,6
2475,5,0,PND,61,4145,6
2476,10,0,PCB,61,4174,6
2477,0.5,0,PGP,61,4196,6
2478,0.5,0,PCB,61,4197,6
2479,10,0,PBD,61,6002,6
2480,10,0,PBD,61,6003,6
2481,5,0,PCB,61,6021,6
2482,1,0,PGP,65,2653,6
2483,1.5,0,PGP,65,3381,6
2484,1,0,PGP,65,3616,6
2485,5,0,PBD,65,3717,6
2486,20000,200,FGP,65,3863,6
2487,5,0,PBD,65,3927,6
2488,1000,2,FGP,65,4057,6
2489,0.5,0,PGP,65,4073,6
2490,0.5,0,PGP,65,4074,6
2491,5,0,PGP,65,4075,6
2492,0.5,0,PGP,65,4076,6
2493,5,0,PND,65,4084,6
2494,0.5,0,PGP,65,4196,6
2495,0.5,0,PCB,65,4197,6
2496,5,0,PCB,60,375,6
2497,7,0,PCB,60,379,6
2498,0.5,0,PGP,60,1239,6
2499,1,0,PGP,60,1279,6
2500,20000,0,WBD,60,1279,6
2501,1,0,PGP,60,1572,6
2502,1,0,PGP,60,1573,6
2503,5,0,PND,60,1897,6
2504,1500,2,FGP,60,1970,6
2505,2,0,PGP,60,2583,6
2506,1,0,PGP,60,2653,6
2507,1000,2,FGP,60,2804,6
2508,1,0,PGP,60,2992,6
2509,1.5,0,PGP,60,3381,6
2510,5,0,PBD,60,3500,6
2511,1,0,PGP,60,3616,6
2512,0.5,0,PGP,60,3654,6
2513,2.4,0,PGP,60,3659,6
2514,10,0,PBD,60,3666,6
2515,5000,0,NGP,60,3671,6
2516,0.5,0,PGP,60,3711,6
2517,5,0,PBD,60,3717,6
2518,1,0,PGP,60,3843,6
2519,1.5,0,PGP,60,3848,6
2520,1.2,0,PGP,60,3851,6
2521,20000,200,FGP,60,3863,6
2522,5,0,PBD,60,3874,6
2523,3,0,PGP,60,3896,6
2524,1,0,PGP,60,3925,6
2525,5,0,PBD,60,3927,6
2526,2.4,0,PGP,60,3945,6
2527,1,0,PGP,60,3957,6
2528,5,0,PBD,60,3958,6
2529,5,0,PND,60,3962,6
2530,7,0,PGP,60,4000,6
2531,10,0,PCB,60,4009,6
2532,10,0,PCB,60,4010,6
2533,1,0,PGP,60,4013,6
2534,1000,2,FGP,60,4057,6
2535,7,0,PND,60,4060,6
2536,0.5,0,PGP,60,4073,6
2537,0.5,0,PGP,60,4074,6
2538,5,0,PGP,60,4075,6
2539,0.5,0,PGP,60,4076,6
2540,5,0,PND,60,4084,6
2541,2,0,PGP,60,4111,6
2542,5,0,PGP,60,4115,6
2543,1500,2,FGP,60,4119,6
2544,10,0,PCB,60,4174,6
2545,0.5,0,PGP,60,4196,6
2546,0.5,0,PCB,60,4197,6
2547,10,0,PBD,60,6002,6
2548,10,0,PBD,60,6003,6
2549,5,0,PCB,60,6021,6
2550,1,0,PGP,64,2653,6
2551,1.5,0,PGP,64,3381,6
2552,1,0,PGP,64,3616,6
2553,5,0,PBD,64,3717,6
2554,20000,200,FGP,64,3863,6
2555,5,0,PBD,64,3927,6
2556,1000,2,FGP,64,4057,6
2557,0.5,0,PGP,64,4073,6
2558,0.5,0,PGP,64,4074,6
2559,5,0,PGP,64,4075,6
2560,0.5,0,PGP,64,4076,6
2561,5,0,PND,64,4084,6
2562,0.5,0,PGP,64,4196,6
2563,0.5,0,PCB,64,4197,6
2564,1,0,PGP,67,2653,6
2565,1.5,0,PGP,67,3381,6
2566,1,0,PGP,67,3616,6
2567,5000,0,NGP,67,3671,6
2568,5,0,PBD,67,3717,6
2569,20000,200,FGP,67,3863,6
2570,5,0,PBD,67,3927,6
2571,1000,2,FGP,67,4057,6
2572,0.5,0,PGP,67,4073,6
2573,0.5,0,PGP,67,4074,6
2574,5,0,PGP,67,4075,6
2575,0.5,0,PGP,67,4076,6
2576,5,0,PND,67,4084,6
2577,0.5,0,PGP,67,4196,6
2578,0.5,0,PCB,67,4197,6
2579,1000,2,FGP,59,16,6
2580,5,0,PBD,59,16,6
2581,3,0,PND,59,16,6
2582,0.2,0,PGP,59,31,6
2583,3,0,PID,59,31,6
2584,5,0,PCB,59,375,6
2585,7,0,PCB,59,379,6
2586,0.5,0,PGP,59,1239,6
2587,1,0,PGP,59,1279,6
2588,20000,0,WBD,59,1279,6
2589,1000,2,FGP,59,1375,6
2590,1,0,PGP,59,1375,6
2591,5,0,PND,59,1375,6
2592,1000,2,FGP,59,1376,6
2593,1,0,PGP,59,1376,6
2594,5,0,PND,59,1376,6
2595,1000,2,FGP,59,1392,6
2596,2,0,PGP,59,1392,6
2597,5,0,PND,59,1392,6
2598,5,0,PND,59,1897,6
2599,1500,2,FGP,59,1970,6
2600,1000,5,FGP,59,2307,6
2601,5,0,PND,59,2307,6
2602,2,0,PGP,59,2583,6
2603,1,0,PGP,59,2653,6
2604,1000,2,FGP,59,2804,6
2605,1.5,0,PGP,59,3381,6
2606,5,0,PBD,59,3420,6
2607,1500,1,FGP,59,3421,6
2608,5,0,PBD,59,3500,6
2609,1,0,PGP,59,3616,6
2610,0.5,0,PGP,59,3654,6
2611,2.4,0,PGP,59,3659,6
2612,10,0,PBD,59,3666,6
2613,5000,0,NGP,59,3671,6
2614,0.5,0,PGP,59,3711,6
2615,5,0,PBD,59,3717,6
2616,1.5,0,PGP,59,3848,6
2617,1.2,0,PGP,59,3851,6
2618,1000,1,FGP,59,3854,6
2619,20000,200,FGP,59,3863,6
2620,7,0,PBD,59,3869,6
2621,5,0,PBD,59,3874,6
2622,5,0,PCB,59,3905,6
2623,1,0,PGP,59,3925,6
2624,5,0,PBD,59,3927,6
2625,2.4,0,PGP,59,3945,6
2626,1,0,PGP,59,3957,6
2627,5,0,PBD,59,3958,6
2628,5,0,PND,59,3962,6
2629,10,0,PCB,59,4009,6
2630,10,0,PCB,59,4010,6
2631,1,0,PGP,59,4013,6
2632,1000,2,FGP,59,4057,6
2633,7,0,PND,59,4060,6
2634,0.5,0,PGP,59,4073,6
2635,0.5,0,PGP,59,4074,6
2636,5,0,PGP,59,4075,6
2637,0.5,0,PGP,59,4076,6
2638,5,0,PND,59,4084,6
2639,5,0,PBD,59,4106,6
2640,2,0,PGP,59,4111,6
2641,5,0,PGP,59,4115,6
2642,1500,2,FGP,59,4119,6
2643,10,0,PCB,59,4174,6
2644,5,0,PGP,59,4176,6
2645,0.5,0,PGP,59,4196,6
2646,0.5,0,PCB,59,4197,6
2647,10,0,PBD,59,6002,6
2648,10,0,PBD,59,6003,6
2649,5,0,PCB,59,6021,6
2650,10,0,PBD,72,289,7
2651,10,0,PBD,72,472,7
2652,10,0,PBD,72,476,7
2653,0.4,0,PCB,72,509,7
2654,1,0,PGP,72,1376,7
2655,1,0,PGP,72,2359,7
2656,5,0,PGP,72,3634,7
2657,25,0,PBD,72,3717,7
2658,5,0,PBD,72,3874,7
2659,1,0,PBD,72,3916,7
2660,1,0,PGP,72,3924,7
2661,25,0,PBD,72,4084,7
2662,0.2,0,PGP,72,4191,7
2663,10,0,PBD,72,6003,7
2664,10,0,PBD,74,289,7
2665,10,0,PBD,74,472,7
2666,10,0,PBD,74,476,7
2667,0.4,0,PCB,74,509,7
2668,1,0,PGP,74,1376,7
2669,1,0,PGP,74,2359,7
2670,5,0,PGP,74,3634,7
2671,5,0,PBD,74,3874,7
2672,1,0,PBD,74,3916,7
2673,1,0,PGP,74,3924,7
2674,0.2,0,PGP,74,4191,7
2675,10,0,PBD,74,6003,7
2676,10,0,PND,76,355,7
2677,0.5,0,PGP,76,1239,7
2678,1,0,PGP,76,1376,7
2679,10,0,PCB,76,2326,7
2680,1,0,PGP,76,2359,7
2681,20,0,PBD,76,3350,7
2682,5,0,PGP,76,3634,7
2683,5,0,PBD,76,3731,7
2684,5,0,PCB,76,3841,7
2685,5,0,PBD,76,3874,7
2686,1,0,PBD,76,3916,7
2687,10,0,PID,76,3919,7
2688,5,0,PID,76,3920,7
2689,5,0,PID,76,3921,7
2690,1,0,PGP,76,3924,7
2691,10,0,PCB,76,3933,7
2692,3000,0,WND,76,3978,7
2693,10,0,PBD,93,2653,7
2694,10,0,PBD,93,3381,7
2695,10,0,PID,93,3919,7
2696,5,0,PID,93,3920,7
2697,5,0,PID,93,3921,7
2698,10,0,PCB,93,3933,7
2699,3,0,PGP,93,3953,7
2700,10,0,PBD,85,2653,7
2701,10,0,PBD,85,3381,7
2702,10,0,PND,80,355,7
2703,0.5,0,PGP,80,1239,7
2704,1,0,PGP,80,1376,7
2705,10,0,PCB,80,2326,7
2706,1,0,PGP,80,2359,7
2707,20,0,PBD,80,3350,7
2708,5,0,PGP,80,3634,7
2709,5,0,PBD,80,3731,7
2710,5,0,PCB,80,3841,7
2711,5,0,PBD,80,3874,7
2712,1,0,PBD,80,3916,7
2713,1,0,PGP,80,3924,7
2714,3000,0,WND,80,3978,7
2715,10,0,PND,78,355,7
2716,0.5,0,PGP,78,1239,7
2717,1,0,PGP,78,1376,7
2718,10,0,PCB,78,2326,7
2719,1,0,PGP,78,2359,7
2720,20,0,PBD,78,2565,7
2721,20,0,PBD,78,3350,7
2722,5,0,PGP,78,3634,7
2723,5,0,PBD,78,3731,7
2724,5,0,PCB,78,3841,7
2725,20,0,PBD,78,3859,7
2726,5,0,PBD,78,3874,7
2727,1,0,PBD,78,3916,7
2728,1,0,PGP,78,3924,7
2729,3000,0,WND,78,3978,7
2730,10,0,PBD,78,4063,7
2731,10,0,PND,77,355,7
2732,0.5,0,PGP,77,1239,7
2733,1,0,PGP,77,1376,7
2734,10,0,PCB,77,2326,7
2735,1,0,PGP,77,2359,7
2736,20,0,PBD,77,3350,7
2737,5,0,PGP,77,3634,7
2738,1,0,PGP,77,3711,7
2739,5,0,PBD,77,3731,7
2740,5,0,PCB,77,3841,7
2741,5,0,PBD,77,3874,7
2742,1,0,PGP,77,3896,7
2743,1000,0,WCB,77,3910,7
2744,1,0,PBD,77,3916,7
2745,10,0,PID,77,3919,7
2746,5,0,PID,77,3920,7
2747,5,0,PID,77,3921,7
2748,1,0,PGP,77,3924,7
2749,10,0,PCB,77,3933,7
2750,3000,0,WND,77,3978,7
2751,7,0,PGP,77,4000,7
2752,10,0,PBD,77,4063,7
2753,10,0,PBD,73,289,7
2754,10,0,PBD,73,472,7
2755,10,0,PBD,73,476,7
2756,0.4,0,PCB,73,509,7
2757,1,0,PGP,73,1376,7
2758,1,0,PGP,73,2359,7
2759,5,0,PGP,73,3634,7
2760,25,0,PBD,73,3717,7
2761,5,0,PBD,73,3874,7
2762,1,0,PBD,73,3916,7
2763,1,0,PGP,73,3924,7
2764,3,0,PGP,73,3953,7
2765,25,0,PBD,73,4084,7
2766,0.2,0,PGP,73,4191,7
2767,10,0,PBD,73,6003,7
2768,10,0,PND,75,355,7
2769,0.5,0,PGP,75,1239,7
2770,1,0,PGP,75,1376,7
2771,10,0,PCB,75,2326,7
2772,1,0,PGP,75,2359,7
2773,20,0,PBD,75,3350,7
2774,5,0,PGP,75,3634,7
2775,5,0,PBD,75,3731,7
2776,5,0,PCB,75,3841,7
2777,5,0,PBD,75,3874,7
2778,1000,0,WCB,75,3910,7
2779,1,0,PBD,75,3916,7
2780,10,0,PID,75,3919,7
2781,5,0,PID,75,3920,7
2782,5,0,PID,75,3921,7
2783,1,0,PGP,75,3924,7
2784,10,0,PCB,75,3933,7
2785,3000,0,WND,75,3978,7
2786,10,0,PBD,94,2653,7
2787,10,0,PBD,94,3381,7
2788,10,0,PID,94,3919,7
2789,5,0,PID,94,3920,7
2790,5,0,PID,94,3921,7
2791,10,0,PCB,94,3933,7
2792,3,0,PGP,94,3953,7
2793,10,0,PND,82,355,7
2794,0.5,0,PGP,82,1239,7
2795,1,0,PGP,82,1376,7
2796,10,0,PCB,82,2326,7
2797,1,0,PGP,82,2359,7
2798,20,0,PBD,82,3350,7
2799,5,0,PGP,82,3634,7
2800,5,0,PBD,82,3731,7
2801,5,0,PCB,82,3841,7
2802,5,0,PBD,82,3874,7
2803,1,0,PBD,82,3916,7
2804,1,0,PGP,82,3924,7
2805,3000,0,WND,82,3978,7
2806,10,0,PND,81,355,7
2807,0.5,0,PGP,81,1239,7
2808,1,0,PGP,81,1376,7
2809,10,0,PCB,81,2326,7
2810,1,0,PGP,81,2359,7
2811,20,0,PBD,81,3350,7
2812,5,0,PGP,81,3634,7
2813,5,0,PBD,81,3731,7
2814,5,0,PCB,81,3841,7
2815,5,0,PBD,81,3874,7
2816,1,0,PBD,81,3916,7
2817,1,0,PGP,81,3924,7
2818,3000,0,WND,81,3978,7
2819,20,0,PBD,68,16,7
2820,10,0,PBD,68,20,7
2821,20,0,PGP,68,31,7
2822,10,0,PBD,68,236,7
2823,10,0,PBD,68,291,7
2824,10,0,PCB,68,353,7
2825,10,0,PGP,68,354,7
2826,20,0,PCB,68,368,7
2827,10,0,PCB,68,375,7
2828,20,0,PBD,68,439,7
2829,10,0,PBD,68,472,7
2830,10,0,PBD,68,476,7
2831,0.4,0,PCB,68,509,7
2832,1,0,PGP,68,1376,7
2833,20,0,PBD,68,2264,7
2834,10,0,PBD,68,2320,7
2835,10,0,PBD,68,2321,7
2836,1,0,PGP,68,2359,7
2837,10,0,PBD,68,2478,7
2838,20,0,PCB,68,2633,7
2839,20,0,PBD,68,3065,7
2840,10,0,PBD,68,3204,7
2841,10,0,PCB,68,3414,7
2842,20,0,PID,68,3500,7
2843,5,0,PGP,68,3634,7
2844,10,0,PBD,68,3682,7
2845,10,0,PBD,68,3683,7
2846,25,0,PBD,68,3717,7
2847,10,0,PBD,68,3828,7
2848,10,0,PBD,68,3850,7
2849,5,0,PBD,68,3874,7
2850,20,0,PCB,68,3890,7
2851,20,0,PCB,68,3892,7
2852,1,0,PGP,68,3896,7
2853,10,0,PBD,68,3903,7
2854,10,0,PBD,68,3911,7
2855,1,0,PBD,68,3916,7
2856,2,0,PGP,68,3924,7
2857,20,0,PBD,68,3927,7
2858,20,0,PCB,68,3930,7
2859,5,0,PGP,68,3934,7
2860,3,0,PGP,68,3953,7
2861,20,0,PND,68,3958,7
2862,20,0,PBD,68,3980,7
2863,10,0,PBD,68,4063,7
2864,25,0,PBD,68,4084,7
2865,10,0,PND,68,4088,7
2866,10,0,PCB,68,4096,7
2867,20,0,PBD,68,4097,7
2868,0.2,0,PGP,68,4191,7
2869,10,0,PBD,68,6003,7
2870,20,0,PGP,96,31,7
2871,10,0,PBD,96,2653,7
2872,10,0,PBD,96,3381,7
2873,10,0,PBD,95,2653,7
2874,25,0,PBD,95,3717,7
2875,10,0,PID,95,3919,7
2876,5,0,PID,95,3920,7
2877,5,0,PID,95,3921,7
2878,10,0,PCB,95,3933,7
2879,3,0,PGP,95,3953,7
2880,25,0,PBD,95,4084,7
2881,20,0,PGP,70,31,7
2882,10,0,PBD,70,289,7
2883,10,0,PBD,70,472,7
2884,10,0,PBD,70,476,7
2885,0.4,0,PCB,70,509,7
2886,1,0,PGP,70,1376,7
2887,20,0,PBD,70,2264,7
2888,1,0,PGP,70,2359,7
2889,20,0,PBD,70,3065,7
2890,10,0,PCB,70,3414,7
2891,20,0,PID,70,3500,7
2892,5,0,PGP,70,3634,7
2893,25,0,PBD,70,3717,7
2894,5,0,PBD,70,3874,7
2895,1,0,PBD,70,3916,7
2896,1,0,PGP,70,3924,7
2897,20,0,PND,70,3958,7
2898,0.2,0,PGP,70,4191,7
2899,10,0,PBD,70,6003,7
2900,10,0,PND,79,355,7
2901,0.5,0,PGP,79,1239,7
2902,1,0,PGP,79,1376,7
2903,10,0,PCB,79,2326,7
2904,1,0,PGP,79,2359,7
2905,20,0,PBD,79,3350,7
2906,5,0,PGP,79,3634,7
2907,5,0,PBD,79,3731,7
2908,5,0,PCB,79,3841,7
2909,5,0,PBD,79,3874,7
2910,1,0,PBD,79,3916,7
2911,1,0,PGP,79,3924,7
2912,3000,0,WND,79,3978,7
2913,20,0,PGP,69,31,7
2914,10,0,PBD,69,289,7
2915,10,0,PBD,69,291,7
2916,20,0,PBD,69,439,7
2917,10,0,PBD,69,472,7
2918,10,0,PBD,69,476,7
2919,0.4,0,PCB,69,509,7
2920,1,0,PGP,69,1376,7
2921,20,0,PBD,69,2264,7
2922,10,0,PBD,69,2320,7
2923,10,0,PBD,69,2321,7
2924,1,0,PGP,69,2359,7
2925,10,0,PBD,69,2478,7
2926,20,0,PBD,69,3065,7
2927,10,0,PBD,69,3204,7
2928,10,0,PCB,69,3414,7
2929,5,0,PGP,69,3634,7
2930,10,0,PBD,69,3682,7
2931,10,0,PBD,69,3683,7
2932,1,0,PGP,69,3711,7
2933,25,0,PBD,69,3717,7
2934,10,0,PBD,69,3828,7
2935,20,0,PID,69,3843,7
2936,5,0,PBD,69,3874,7
2937,1,0,PGP,69,3896,7
2938,1,0,PBD,69,3916,7
2939,1,0,PGP,69,3924,7
2940,20,0,PBD,69,3927,7
2941,5,0,PGP,69,3934,7
2942,3,0,PGP,69,3953,7
2943,7,0,PGP,69,4000,7
2944,25,0,PBD,69,4084,7
2945,10,0,PND,69,4088,7
2946,0.2,0,PGP,69,4191,7
2947,10,0,PBD,69,6003,7
2948,10,0,PBD,71,236,7
2949,10,0,PBD,71,289,7
2950,10,0,PBD,71,291,7
2951,2,0,PGP,71,339,7
2952,20,0,PID,71,339,7
2953,10,0,PCB,71,353,7
2954,10,0,PGP,71,354,7
2955,20,0,PCB,71,368,7
2956,15,0,PID,71,418,7
2957,20,0,PBD,71,439,7
2958,10,0,PBD,71,472,7
2959,10,0,PBD,71,476,7
2960,0.4,0,PCB,71,509,7
2961,20,0,PID,71,1344,7
2962,1,0,PGP,71,1376,7
2963,20,0,PBD,71,2264,7
2964,10,0,PBD,71,2320,7
2965,10,0,PBD,71,2321,7
2966,1,0,PGP,71,2359,7
2967,20,0,PCB,71,2633,7
2968,20,0,PBD,71,3065,7
2969,10,0,PBD,71,3204,7
2970,10,0,PCB,71,3414,7
2971,5,0,PGP,71,3634,7
2972,10,0,PBD,71,3682,7
2973,10,0,PBD,71,3683,7
2974,10,0,PBD,71,3850,7
2975,5,0,PBD,71,3874,7
2976,20,0,PCB,71,3890,7
2977,20,0,PCB,71,3892,7
2978,10,0,PBD,71,3911,7
2979,1,0,PBD,71,3916,7
2980,2,0,PGP,71,3924,7
2981,20,0,PBD,71,3927,7
2982,20,0,PCB,71,3930,7
2983,5,0,PGP,71,3934,7
2984,15,0,PID,71,3936,7
2985,3,0,PGP,71,3953,7
2986,20,0,PBD,71,3980,7
2987,10,0,PND,71,4088,7
2988,10,0,PCB,71,4096,7
2989,20,0,PBD,71,4097,7
2990,0.2,0,PGP,71,4191,7
2991,10,0,PBD,71,6003,7
2992,5,0,PCB,98,3770,8
2993,2,0,PGP,98,3772,8
2994,5000,0,WBD,98,3790,8
2995,1000,0,WCB,98,3864,8
2996,2,0,PGP,98,3926,8
2997,1,0,PGP,98,3931,8
2998,5000,0,WBD,98,3948,8
2999,3000,0,WND,98,3978,8
3000,1000,0,WBD,98,3991,8
3001,1000,0,WBD,98,3992,8
3002,10,0,PBD,98,4004,8
3003,1.5,0,PBD,98,4056,8
3004,5,0,PBD,98,4064,8
3005,2.5,0,PGP,98,4065,8
3006,10,0,PBD,98,4070,8
3007,10,0,PBD,98,4071,8
3008,5,0,PND,98,4072,8
3009,5,0,PGP,98,4073,8
3010,5,0,PGP,98,4074,8
3011,5,0,PGP,98,4076,8
3012,5,0,PND,98,4077,8
3013,5,0,PND,98,4078,8
3014,1,0,PND,98,4083,8
3015,1,0,PGP,98,4092,8
3016,1000,0,WND,98,4100,8
3017,1000,0,WND,98,4101,8
3018,5,0,PBD,98,4106,8
3019,1,0,PBD,98,4108,8
3020,1,0,PBD,98,4110,8
3021,1,0,PGP,98,4111,8
3022,10,0,PBD,98,4118,8
3023,10,0,PBD,98,4146,8
3024,10,0,PBD,98,4147,8
3025,10,0,PBD,98,4148,8
3026,10,0,PBD,98,4149,8
3027,1,0,PGP,98,4176,8
3028,1000,0,WND,98,4193,8
3029,5000,0,WBD,97,3790,8
3030,1000,0,WCB,97,3864,8
3031,1,0,PGP,97,3931,8
3032,5000,0,WBD,97,3948,8
3033,1000,0,WBD,97,3991,8
3034,3000,0,WBD,97,3992,8
3035,10,0,PBD,97,4004,8
3036,1.5,0,PBD,97,4056,8
3037,5,0,PBD,97,4064,8
3038,2.5,0,PGP,97,4065,8
3039,10,0,PBD,97,4070,8
3040,10,0,PBD,97,4071,8
3041,5,0,PND,97,4072,8
3042,5,0,PGP,97,4073,8
3043,5,0,PGP,97,4074,8
3044,5,0,PGP,97,4076,8
3045,5,0,PND,97,4077,8
3046,5,0,PND,97,4078,8
3047,1,0,PND,97,4083,8
3048,1,0,PGP,97,4092,8
3049,1000,0,WND,97,4100,8
3050,1000,0,WND,97,4101,8
3051,1,0,PBD,97,4108,8
3052,1,0,PBD,97,4110,8
3053,1,0,PGP,97,4111,8
3054,10,0,PBD,97,4118,8
3055,10,0,PBD,97,4146,8
3056,10,0,PBD,97,4147,8
3057,10,0,PBD,97,4148,8
3058,10,0,PBD,97,4149,8
3059,1,0,PGP,97,4176,8
3060,1000,0,WND,97,4193,8
3061,10,0,PBD,99,3380,8
3062,10,0,PBD,99,3731,8
3063,1,0,PGP,99,3931,8
3064,1000,0,WBD,99,3991,8
3065,1000,0,WBD,99,3992,8
3066,10,0,PBD,99,4004,8
3067,1.5,0,PBD,99,4056,8
3068,5,0,PBD,99,4064,8
3069,2.5,0,PGP,99,4065,8
3070,10,0,PBD,99,4070,8
3071,10,0,PBD,99,4071,8
3072,5,0,PND,99,4072,8
3073,5,0,PGP,99,4073,8
3074,5,0,PGP,99,4074,8
3075,5,0,PGP,99,4076,8
3076,5,0,PND,99,4077,8
3077,5,0,PND,99,4078,8
3078,1,0,PND,99,4083,8
3079,1,0,PGP,99,4092,8
3080,1,0,PBD,99,4108,8
3081,1,0,PBD,99,4110,8
3082,1,0,PGP,99,4111,8
3083,10,0,PBD,99,4118,8
3084,10,0,PBD,99,4146,8
3085,10,0,PBD,99,4147,8
3086,10,0,PBD,99,4148,8
3087,10,0,PBD,99,4149,8
3088,1,0,PGP,99,4176,8
3089,20,0,PGP,107,3251,9
3090,20,0,PBD,107,3860,9
3091,5,0,PBD,107,3874,9
3092,20,0,PGP,107,3943,9
3093,5000,0,WND,107,3978,9
3094,20,0,PBD,107,3991,9
3095,20,0,PND,107,3992,9
3096,10000,0,WBD,107,4064,9
3097,1.5,0,PBD,107,4066,9
3098,2.5,0,PGP,107,4068,9
3099,30,0,PBD,107,4070,9
3100,1000,0,WND,107,6011,9
3101,1000,0,WND,107,6012,9
3102,1000,0,WND,107,6013,9
3103,1000,0,WND,107,6014,9
3104,1000,0,WND,107,6015,9
3105,1000,0,WND,107,6016,9
